ensembl_gene_id	ensembl_transcript_id	chromosome_name	mgi_symbol	description
ENSMUSG00000087949	ENSMUST00000157324	1	Gm24251	predicted gene, 24251 [Source:MGI Symbol;Acc:MGI:5454028]
ENSMUSG00000102868	ENSMUST00000192858	1	Gm37633	predicted gene, 37633 [Source:MGI Symbol;Acc:MGI:5610861]
ENSMUSG00000094013	ENSMUST00000178275	1	Gm25829	predicted gene, 25829 [Source:MGI Symbol;Acc:MGI:5455606]
ENSMUSG00000025983	ENSMUST00000027128	1	Ccdc150	coiled-coil domain containing 150 [Source:MGI Symbol;Acc:MGI:1925266]
ENSMUSG00000041303	ENSMUST00000041638	1	Gtf3c3	general transcription factor IIIC, polypeptide 3 [Source:MGI Symbol;Acc:MGI:2138383]
ENSMUSG00000073678	ENSMUST00000097739	1	Pgap1	post-GPI attachment to proteins 1 [Source:MGI Symbol;Acc:MGI:2443342]
ENSMUSG00000104136	ENSMUST00000194316	1	Gm36955	predicted gene, 36955 [Source:MGI Symbol;Acc:MGI:5610183]
ENSMUSG00000101130	ENSMUST00000185933	1	Gm19637	predicted gene, 19637 [Source:MGI Symbol;Acc:MGI:5011822]
ENSMUSG00000052331	ENSMUST00000189563	1	Ankrd44	ankyrin repeat domain 44 [Source:MGI Symbol;Acc:MGI:3045243]
ENSMUSG00000101674	ENSMUST00000190007	1	4930444A19Rik	RIKEN cDNA 4930444A19 gene [Source:MGI Symbol;Acc:MGI:1921230]
ENSMUSG00000102503	ENSMUST00000191996	1	Gm37370	predicted gene, 37370 [Source:MGI Symbol;Acc:MGI:5610598]
ENSMUSG00000089245	ENSMUST00000158620	1	Gm24053	predicted gene, 24053 [Source:MGI Symbol;Acc:MGI:5453830]
ENSMUSG00000102642	ENSMUST00000193052	1	A130048G24Rik	RIKEN cDNA A130048G24 gene [Source:MGI Symbol;Acc:MGI:2443520]
ENSMUSG00000025982	ENSMUST00000027127	1	Sf3b1	splicing factor 3b, subunit 1 [Source:MGI Symbol;Acc:MGI:1932339]
ENSMUSG00000103030	ENSMUST00000193614	1	E330011M16Rik	RIKEN cDNA E330011M16 gene [Source:MGI Symbol;Acc:MGI:3704186]
ENSMUSG00000025981	ENSMUST00000087617	1	Coq10b	coenzyme Q10 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915126]
ENSMUSG00000101122	ENSMUST00000190239	1	Gm17971	predicted gene, 17971 [Source:MGI Symbol;Acc:MGI:5010156]
ENSMUSG00000025980	ENSMUST00000027123	1	Hspd1	heat shock protein 1 (chaperonin) [Source:MGI Symbol;Acc:MGI:96242]
ENSMUSG00000073676	ENSMUST00000075242	1	Hspe1	heat shock protein 1 (chaperonin 10) [Source:MGI Symbol;Acc:MGI:104680]
ENSMUSG00000100736	ENSMUST00000185999	1	Gm5147	predicted gene 5147 [Source:MGI Symbol;Acc:MGI:3646018]
ENSMUSG00000089670	ENSMUST00000160730	1	Gm16581	predicted gene 16581 [Source:MGI Symbol;Acc:MGI:4415001]
ENSMUSG00000025979	ENSMUST00000159311	1	Mob4	MOB family member 4, phocein [Source:MGI Symbol;Acc:MGI:104899]
ENSMUSG00000061863	ENSMUST00000161440	1	Gm6822	predicted pseudogene 6822 [Source:MGI Symbol;Acc:MGI:3644721]
ENSMUSG00000025978	ENSMUST00000027121	1	Rftn2	raftlin family member 2 [Source:MGI Symbol;Acc:MGI:1921263]
ENSMUSG00000097649	ENSMUST00000181563	1	Gm10561	predicted gene 10561 [Source:MGI Symbol;Acc:MGI:3648163]
ENSMUSG00000046994	ENSMUST00000061334	1	Mars2	methionine-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:2444136]
ENSMUSG00000025977	ENSMUST00000161810	1	Boll	bol, boule-like (Drosophila) [Source:MGI Symbol;Acc:MGI:1922638]
ENSMUSG00000100030	ENSMUST00000161472	1	Boll	bol, boule-like (Drosophila) [Source:MGI Symbol;Acc:MGI:1922638]
ENSMUSG00000100215	ENSMUST00000162574	1	Gm8292	predicted gene 8292 [Source:MGI Symbol;Acc:MGI:3648460]
ENSMUSG00000101945	ENSMUST00000191444	1	Gm29138	predicted gene 29138 [Source:MGI Symbol;Acc:MGI:5579844]
ENSMUSG00000101085	ENSMUST00000188319	1	Gm8531	predicted gene 8531 [Source:MGI Symbol;Acc:MGI:3645221]
ENSMUSG00000038349	ENSMUST00000042986	1	Plcl1	phospholipase C-like 1 [Source:MGI Symbol;Acc:MGI:3036262]
ENSMUSG00000102145	ENSMUST00000193928	1	Gm38056	predicted gene, 38056 [Source:MGI Symbol;Acc:MGI:5611284]
ENSMUSG00000100309	ENSMUST00000186507	1	Gm6644	predicted gene 6644 [Source:MGI Symbol;Acc:MGI:3644951]
ENSMUSG00000102831	ENSMUST00000193032	1	Gm37382	predicted gene, 37382 [Source:MGI Symbol;Acc:MGI:5610610]
ENSMUSG00000099950	ENSMUST00000189293	1	9130227L01Rik	RIKEN cDNA 9130227L01 gene [Source:MGI Symbol;Acc:MGI:2445084]
ENSMUSG00000102491	ENSMUST00000195320	1	Gm36986	predicted gene, 36986 [Source:MGI Symbol;Acc:MGI:5610214]
ENSMUSG00000100372	ENSMUST00000186048	1	1700003I22Rik	RIKEN cDNA 1700003I22 gene [Source:MGI Symbol;Acc:MGI:1916606]
ENSMUSG00000100944	ENSMUST00000185232	1	Gm28900	predicted gene 28900 [Source:MGI Symbol;Acc:MGI:5579606]
ENSMUSG00000101332	ENSMUST00000187560	1	Gm28240	predicted gene 28240 [Source:MGI Symbol;Acc:MGI:5578946]
ENSMUSG00000045336	ENSMUST00000062085	1	Hsfy2	heat shock transcription factor, Y linked 2 [Source:MGI Symbol;Acc:MGI:1918316]
ENSMUSG00000038331	ENSMUST00000042857	1	Satb2	special AT-rich sequence binding protein 2 [Source:MGI Symbol;Acc:MGI:2679336]
ENSMUSG00000087022	ENSMUST00000135238	1	9130024F11Rik	RIKEN cDNA 9130024F11 gene [Source:MGI Symbol;Acc:MGI:1926150]
ENSMUSG00000104310	ENSMUST00000195287	1	Gm4081	predicted gene 4081 [Source:MGI Symbol;Acc:MGI:3782256]
ENSMUSG00000094128	ENSMUST00000179712	1	Gm23943	predicted gene, 23943 [Source:MGI Symbol;Acc:MGI:5453720]
ENSMUSG00000099945	ENSMUST00000185283	1	1700126A01Rik	RIKEN cDNA 1700126A01 gene [Source:MGI Symbol;Acc:MGI:1920852]
ENSMUSG00000101429	ENSMUST00000190488	1	BC055402	cDNA sequence BC055402 [Source:MGI Symbol;Acc:MGI:3039597]
ENSMUSG00000101129	ENSMUST00000188353	1	Gm5254	predicted gene 5254 [Source:MGI Symbol;Acc:MGI:3645015]
ENSMUSG00000097519	ENSMUST00000181949	1	4930558J18Rik	RIKEN cDNA 4930558J18 gene [Source:MGI Symbol;Acc:MGI:1922573]
ENSMUSG00000038323	ENSMUST00000042734	1	1700066M21Rik	RIKEN cDNA 1700066M21 gene [Source:MGI Symbol;Acc:MGI:1920717]
ENSMUSG00000048495	ENSMUST00000162686	1	Tyw5	tRNA-yW synthesizing protein 5 [Source:MGI Symbol;Acc:MGI:1915986]
ENSMUSG00000025971	ENSMUST00000027114	1	9430016H08Rik	RIKEN cDNA 9430016H08 gene [Source:MGI Symbol;Acc:MGI:1915365]
ENSMUSG00000077776	ENSMUST00000104588	1	Gm22371	predicted gene, 22371 [Source:MGI Symbol;Acc:MGI:5452148]
ENSMUSG00000088353	ENSMUST00000157728	1	Gm24014	predicted gene, 24014 [Source:MGI Symbol;Acc:MGI:5453791]
ENSMUSG00000101826	ENSMUST00000188636	1	Gm8581	predicted gene 8581 [Source:MGI Symbol;Acc:MGI:3647054]
ENSMUSG00000102685	ENSMUST00000194005	1	Gm37373	predicted gene, 37373 [Source:MGI Symbol;Acc:MGI:5610601]
ENSMUSG00000101151	ENSMUST00000186851	1	Gm17929	predicted gene, 17929 [Source:MGI Symbol;Acc:MGI:5010114]
ENSMUSG00000038305	ENSMUST00000172287	1	Spats2l	spermatogenesis associated, serine-rich 2-like [Source:MGI Symbol;Acc:MGI:1914448]
ENSMUSG00000091283	ENSMUST00000172128	1	Gm17234	predicted gene 17234 [Source:MGI Symbol;Acc:MGI:4938061]
ENSMUSG00000054770	ENSMUST00000114410	1	Kctd18	potassium channel tetramerisation domain containing 18 [Source:MGI Symbol;Acc:MGI:3603813]
ENSMUSG00000026039	ENSMUST00000027202	1	Sgol2a	shugoshin-like 2a (S. pombe) [Source:MGI Symbol;Acc:MGI:1098767]
ENSMUSG00000063558	ENSMUST00000001027	1	Aox1	aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035]
ENSMUSG00000064294	ENSMUST00000161549	1	Aox3	aldehyde oxidase 3 [Source:MGI Symbol;Acc:MGI:1918974]
ENSMUSG00000089275	ENSMUST00000158650	1	Gm24548	predicted gene, 24548 [Source:MGI Symbol;Acc:MGI:5454325]
ENSMUSG00000038242	ENSMUST00000040442	1	Aox4	aldehyde oxidase 4 [Source:MGI Symbol;Acc:MGI:1919122]
ENSMUSG00000089822	ENSMUST00000161126	1	Gm15759	predicted gene 15759 [Source:MGI Symbol;Acc:MGI:3783202]
ENSMUSG00000079554	ENSMUST00000114366	1	Aox2	aldehyde oxidase 2 [Source:MGI Symbol;Acc:MGI:3529596]
ENSMUSG00000103839	ENSMUST00000194925	1	Gm37607	predicted gene, 37607 [Source:MGI Symbol;Acc:MGI:5610835]
ENSMUSG00000051223	ENSMUST00000050552	1	Bzw1	basic leucine zipper and W2 domains 1 [Source:MGI Symbol;Acc:MGI:1914132]
ENSMUSG00000026034	ENSMUST00000156931	1	Clk1	CDC-like kinase 1 [Source:MGI Symbol;Acc:MGI:107403]
ENSMUSG00000026035	ENSMUST00000117069	1	Ppil3	peptidylprolyl isomerase (cyclophilin)-like 3 [Source:MGI Symbol;Acc:MGI:1917475]
ENSMUSG00000026036	ENSMUST00000087521	1	Nif3l1	Ngg1 interacting factor 3-like 1 (S. pombe) [Source:MGI Symbol;Acc:MGI:1929485]
ENSMUSG00000026037	ENSMUST00000027198	1	Orc2	origin recognition complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1328306]
ENSMUSG00000094245	ENSMUST00000179823	1	Gm23966	predicted gene, 23966 [Source:MGI Symbol;Acc:MGI:5453743]
ENSMUSG00000085054	ENSMUST00000160947	1	Gm15834	predicted gene 15834 [Source:MGI Symbol;Acc:MGI:3802168]
ENSMUSG00000038174	ENSMUST00000161600	1	Fam126b	family with sequence similarity 126, member B [Source:MGI Symbol;Acc:MGI:1098784]
ENSMUSG00000026032	ENSMUST00000027193	1	Ndufb3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3 [Source:MGI Symbol;Acc:MGI:1913745]
ENSMUSG00000100202	ENSMUST00000191562	1	Gm29389	predicted gene 29389 [Source:MGI Symbol;Acc:MGI:5580095]
ENSMUSG00000099490	ENSMUST00000186270	1	Gm18802	predicted gene, 18802 [Source:MGI Symbol;Acc:MGI:5010987]
ENSMUSG00000059647	ENSMUST00000081455	1	Gm10068	predicted gene 10068 [Source:MGI Symbol;Acc:MGI:3704187]
ENSMUSG00000047528	ENSMUST00000188772	1	Als2cr12	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12 (human) [Source:MGI Symbol;Acc:MGI:1918359]
ENSMUSG00000102059	ENSMUST00000185352	1	Gm20257	predicted gene, 20257 [Source:MGI Symbol;Acc:MGI:5012442]
ENSMUSG00000101046	ENSMUST00000190385	1	Gm28803	predicted gene 28803 [Source:MGI Symbol;Acc:MGI:5579509]
ENSMUSG00000026031	ENSMUST00000149874	1	Cflar	CASP8 and FADD-like apoptosis regulator [Source:MGI Symbol;Acc:MGI:1336166]
ENSMUSG00000100236	ENSMUST00000191399	1	Gm3841	predicted gene 3841 [Source:MGI Symbol;Acc:MGI:3782013]
ENSMUSG00000026029	ENSMUST00000027189	1	Casp8	caspase 8 [Source:MGI Symbol;Acc:MGI:1261423]
ENSMUSG00000102719	ENSMUST00000194726	1	Gm37760	predicted gene, 37760 [Source:MGI Symbol;Acc:MGI:5610988]
ENSMUSG00000099719	ENSMUST00000188624	1	Gm28802	predicted gene 28802 [Source:MGI Symbol;Acc:MGI:5579508]
ENSMUSG00000026028	ENSMUST00000027186	1	Trak2	trafficking protein, kinesin binding 2 [Source:MGI Symbol;Acc:MGI:1918077]
ENSMUSG00000026027	ENSMUST00000123965	1	Stradb	STE20-related kinase adaptor beta [Source:MGI Symbol;Acc:MGI:2144047]
ENSMUSG00000047383	ENSMUST00000054653	1	Gm33589	predicted gene, 33589 [Source:MGI Symbol;Acc:MGI:5592748]
ENSMUSG00000099752	ENSMUST00000188707	1	Gm29018	predicted gene 29018 [Source:MGI Symbol;Acc:MGI:5579724]
ENSMUSG00000072295	ENSMUST00000097080	1	Als2cr11	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11 (human) [Source:MGI Symbol;Acc:MGI:1920713]
ENSMUSG00000077616	ENSMUST00000104428	1	Gm25502	predicted gene, 25502 [Source:MGI Symbol;Acc:MGI:5455279]
ENSMUSG00000038079	ENSMUST00000094917	1	Tmem237	transmembrane protein 237 [Source:MGI Symbol;Acc:MGI:2138365]
ENSMUSG00000097573	ENSMUST00000189096	1	G730003C15Rik	RIKEN cDNA G730003C15 gene [Source:MGI Symbol;Acc:MGI:3641700]
ENSMUSG00000079550	ENSMUST00000191200	1	Mpp4	membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4) [Source:MGI Symbol;Acc:MGI:2386681]
ENSMUSG00000101586	ENSMUST00000190598	1	Gm29017	predicted gene 29017 [Source:MGI Symbol;Acc:MGI:5579723]
ENSMUSG00000099563	ENSMUST00000188408	1	Gm19125	predicted gene, 19125 [Source:MGI Symbol;Acc:MGI:5011310]
ENSMUSG00000026024	ENSMUST00000027178	1	Als2	amyotrophic lateral sclerosis 2 (juvenile) [Source:MGI Symbol;Acc:MGI:1921268]
ENSMUSG00000026023	ENSMUST00000162906	1	Cdk15	cyclin-dependent kinase 15 [Source:MGI Symbol;Acc:MGI:3583944]
ENSMUSG00000099922	ENSMUST00000187523	1	Gm29016	predicted gene 29016 [Source:MGI Symbol;Acc:MGI:5579722]
ENSMUSG00000104502	ENSMUST00000195013	1	Gm37737	predicted gene, 37737 [Source:MGI Symbol;Acc:MGI:5610965]
ENSMUSG00000041075	ENSMUST00000114246	1	Fzd7	frizzled homolog 7 (Drosophila) [Source:MGI Symbol;Acc:MGI:108570]
ENSMUSG00000097819	ENSMUST00000180778	1	Gm26813	predicted gene, 26813 [Source:MGI Symbol;Acc:MGI:5477307]
ENSMUSG00000047361	ENSMUST00000114243	1	Gm973	predicted gene 973 [Source:MGI Symbol;Acc:MGI:2685819]
ENSMUSG00000099811	ENSMUST00000191318	1	Gm28411	predicted gene 28411 [Source:MGI Symbol;Acc:MGI:5579117]
ENSMUSG00000101409	ENSMUST00000186973	1	1700122D07Rik	RIKEN cDNA 1700122D07 gene [Source:MGI Symbol;Acc:MGI:1923911]
ENSMUSG00000026021	ENSMUST00000191158	1	Sumo1	SMT3 suppressor of mif two 3 homolog 1 (yeast) [Source:MGI Symbol;Acc:MGI:1197010]
ENSMUSG00000089276	ENSMUST00000158651	1	Gm24545	predicted gene, 24545 [Source:MGI Symbol;Acc:MGI:5454322]
ENSMUSG00000103821	ENSMUST00000192922	1	D430013B06Rik	RIKEN cDNA D430013B06 gene [Source:MGI Symbol;Acc:MGI:3026994]
ENSMUSG00000101400	ENSMUST00000185710	1	Gm29596	predicted gene 29596 [Source:MGI Symbol;Acc:MGI:5580302]
ENSMUSG00000026020	ENSMUST00000191088	1	Nop58	NOP58 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1933184]
ENSMUSG00000077345	ENSMUST00000104157	1	Snord70	small nucleolar RNA, C/D box 70 [Source:MGI Symbol;Acc:MGI:3819553]
ENSMUSG00000077358	ENSMUST00000104170	1	Gm26293	predicted gene, 26293 [Source:MGI Symbol;Acc:MGI:5456070]
ENSMUSG00000089512	ENSMUST00000158887	1	Gm26287	predicted gene, 26287 [Source:MGI Symbol;Acc:MGI:5456064]
ENSMUSG00000089093	ENSMUST00000158468	1	Snord11	small nucleolar RNA, C/D box 11 [Source:MGI Symbol;Acc:MGI:3819516]
ENSMUSG00000067336	ENSMUST00000087435	1	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase) [Source:MGI Symbol;Acc:MGI:1095407]
ENSMUSG00000104052	ENSMUST00000194136	1	Gm38125	predicted gene, 38125 [Source:MGI Symbol;Acc:MGI:5611353]
ENSMUSG00000103131	ENSMUST00000193096	1	Gm37977	predicted gene, 37977 [Source:MGI Symbol;Acc:MGI:5611205]
ENSMUSG00000041040	ENSMUST00000036540	1	Fam117b	family with sequence similarity 117, member B [Source:MGI Symbol;Acc:MGI:1920000]
ENSMUSG00000103696	ENSMUST00000191628	1	Gm37531	predicted gene, 37531 [Source:MGI Symbol;Acc:MGI:5610759]
ENSMUSG00000100901	ENSMUST00000188150	1	Gm18829	predicted gene, 18829 [Source:MGI Symbol;Acc:MGI:5011014]
ENSMUSG00000026018	ENSMUST00000185891	1	Ica1l	islet cell autoantigen 1-like [Source:MGI Symbol;Acc:MGI:1917625]
ENSMUSG00000026019	ENSMUST00000027173	1	Wdr12	WD repeat domain 12 [Source:MGI Symbol;Acc:MGI:1927241]
ENSMUSG00000026017	ENSMUST00000130075	1	Carf	calcium response factor [Source:MGI Symbol;Acc:MGI:2182269]
ENSMUSG00000082609	ENSMUST00000118718	1	Gm15464	predicted gene 15464 [Source:MGI Symbol;Acc:MGI:3646025]
ENSMUSG00000073664	ENSMUST00000160834	1	Nbeal1	neurobeachin like 1 [Source:MGI Symbol;Acc:MGI:2444343]
ENSMUSG00000100516	ENSMUST00000190829	1	Gm29332	predicted gene 29332 [Source:MGI Symbol;Acc:MGI:5580038]
ENSMUSG00000049439	ENSMUST00000114202	1	Cyp20a1	cytochrome P450, family 20, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1925201]
ENSMUSG00000103822	ENSMUST00000191764	1	6030460B20Rik	RIKEN cDNA 6030460B20 gene [Source:MGI Symbol;Acc:MGI:1924974]
ENSMUSG00000026782	ENSMUST00000052332	1	Abi2	abl-interactor 2 [Source:MGI Symbol;Acc:MGI:106913]
ENSMUSG00000026014	ENSMUST00000140485	1	Raph1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:MGI Symbol;Acc:MGI:1924550]
ENSMUSG00000081562	ENSMUST00000122243	1	Gm11575	predicted gene 11575 [Source:MGI Symbol;Acc:MGI:3649592]
ENSMUSG00000084400	ENSMUST00000117433	1	Gm11576	predicted gene 11576 [Source:MGI Symbol;Acc:MGI:3649593]
ENSMUSG00000082160	ENSMUST00000118530	1	Gm11578	predicted gene 11578 [Source:MGI Symbol;Acc:MGI:3650505]
ENSMUSG00000103215	ENSMUST00000195569	1	Gm38388	predicted gene, 38388 [Source:MGI Symbol;Acc:MGI:5613624]
ENSMUSG00000088973	ENSMUST00000158348	1	Gm23762	predicted gene, 23762 [Source:MGI Symbol;Acc:MGI:5453539]
ENSMUSG00000084151	ENSMUST00000118030	1	Gm11577	predicted gene 11577 [Source:MGI Symbol;Acc:MGI:3650975]
ENSMUSG00000101188	ENSMUST00000122226	1	Eif4a-ps4	eukaryotic translation initiation factor 4A, pseudogene 4 [Source:MGI Symbol;Acc:MGI:1195958]
ENSMUSG00000026012	ENSMUST00000132833	1	Cd28	CD28 antigen [Source:MGI Symbol;Acc:MGI:88327]
ENSMUSG00000086795	ENSMUST00000145502	1	Gm11579	predicted gene 11579 [Source:MGI Symbol;Acc:MGI:3650510]
ENSMUSG00000085965	ENSMUST00000130082	1	2310016D23Rik	RIKEN cDNA 2310016D23 gene [Source:MGI Symbol;Acc:MGI:1923693]
ENSMUSG00000104069	ENSMUST00000195593	1	Gm37198	predicted gene, 37198 [Source:MGI Symbol;Acc:MGI:5610426]
ENSMUSG00000083118	ENSMUST00000121926	1	Gm11609	predicted gene 11609 [Source:MGI Symbol;Acc:MGI:3694969]
ENSMUSG00000083355	ENSMUST00000122024	1	Gm11581	predicted gene 11581 [Source:MGI Symbol;Acc:MGI:3652083]
ENSMUSG00000102549	ENSMUST00000193735	1	Gm38137	predicted gene, 38137 [Source:MGI Symbol;Acc:MGI:5611365]
ENSMUSG00000026011	ENSMUST00000124816	1	Ctla4	cytotoxic T-lymphocyte-associated protein 4 [Source:MGI Symbol;Acc:MGI:88556]
ENSMUSG00000081382	ENSMUST00000121555	1	Rpl18-ps1	ribosomal protein L18, pseudogene 1 [Source:MGI Symbol;Acc:MGI:98018]
ENSMUSG00000080800	ENSMUST00000121041	1	Gm11582	predicted gene 11582 [Source:MGI Symbol;Acc:MGI:3652084]
ENSMUSG00000026009	ENSMUST00000027162	1	Icos	inducible T cell co-stimulator [Source:MGI Symbol;Acc:MGI:1858745]
ENSMUSG00000102561	ENSMUST00000193733	1	Gm37039	predicted gene, 37039 [Source:MGI Symbol;Acc:MGI:5610267]
ENSMUSG00000082804	ENSMUST00000119156	1	Rpl17-ps1	ribosomal protein L17, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3652107]
ENSMUSG00000082661	ENSMUST00000118999	1	Gm11590	predicted gene 11590 [Source:MGI Symbol;Acc:MGI:3652106]
ENSMUSG00000080785	ENSMUST00000120063	1	Gm11591	predicted gene 11591 [Source:MGI Symbol;Acc:MGI:3652105]
ENSMUSG00000100893	ENSMUST00000186533	1	Gm28083	predicted gene 28083 [Source:MGI Symbol;Acc:MGI:5578789]
ENSMUSG00000085248	ENSMUST00000128274	1	Gm11587	predicted gene 11587 [Source:MGI Symbol;Acc:MGI:3652110]
ENSMUSG00000085447	ENSMUST00000141000	1	9530026F06Rik	RIKEN cDNA 9530026F06 gene [Source:MGI Symbol;Acc:MGI:1924591]
ENSMUSG00000086408	ENSMUST00000141758	1	Gm11588	predicted gene 11588 [Source:MGI Symbol;Acc:MGI:3650951]
ENSMUSG00000089546	ENSMUST00000158921	1	Gm25839	predicted gene, 25839 [Source:MGI Symbol;Acc:MGI:5455616]
ENSMUSG00000100965	ENSMUST00000187655	1	Gm28449	predicted gene 28449 [Source:MGI Symbol;Acc:MGI:5579155]
ENSMUSG00000102168	ENSMUST00000194422	1	Gm36943	predicted gene, 36943 [Source:MGI Symbol;Acc:MGI:5610171]
ENSMUSG00000100381	ENSMUST00000185262	1	Gm28094	predicted gene 28094 [Source:MGI Symbol;Acc:MGI:5578800]
ENSMUSG00000086009	ENSMUST00000128588	1	4930587A21Rik	RIKEN cDNA 4930587A21 gene [Source:MGI Symbol;Acc:MGI:1923146]
ENSMUSG00000052062	ENSMUST00000138768	1	Pard3b	par-3 family cell polarity regulator beta [Source:MGI Symbol;Acc:MGI:1919301]
ENSMUSG00000103656	ENSMUST00000194820	1	Gm37205	predicted gene, 37205 [Source:MGI Symbol;Acc:MGI:5610433]
ENSMUSG00000104402	ENSMUST00000193022	1	Gm38012	predicted gene, 38012 [Source:MGI Symbol;Acc:MGI:5611240]
ENSMUSG00000104081	ENSMUST00000194715	1	Gm38278	predicted gene, 38278 [Source:MGI Symbol;Acc:MGI:5611506]
ENSMUSG00000085842	ENSMUST00000138535	1	Pard3bos1	par-3 family cell polarity regulator beta, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1921911]
ENSMUSG00000103002	ENSMUST00000191979	1	Gm38075	predicted gene, 38075 [Source:MGI Symbol;Acc:MGI:5611303]
ENSMUSG00000100344	ENSMUST00000187972	1	Gm29640	predicted gene 29640 [Source:MGI Symbol;Acc:MGI:5580346]
ENSMUSG00000101509	ENSMUST00000188955	1	Gm29641	predicted gene 29641 [Source:MGI Symbol;Acc:MGI:5580347]
ENSMUSG00000085019	ENSMUST00000127498	1	Pard3bos2	par-3 family cell polarity regulator beta, opposite strand 2 [Source:MGI Symbol;Acc:MGI:3650411]
ENSMUSG00000102359	ENSMUST00000195466	1	Gm38351	predicted gene, 38351 [Source:MGI Symbol;Acc:MGI:5611579]
ENSMUSG00000085400	ENSMUST00000147177	1	Pard3bos3	par-3 family cell polarity regulator beta, opposite strand 3 [Source:MGI Symbol;Acc:MGI:3651159]
ENSMUSG00000100750	ENSMUST00000185587	1	Gm29084	predicted gene 29084 [Source:MGI Symbol;Acc:MGI:5579790]
ENSMUSG00000081950	ENSMUST00000119592	1	Gm11600	predicted gene 11600 [Source:MGI Symbol;Acc:MGI:3651838]
ENSMUSG00000084333	ENSMUST00000118720	1	Gm11599	predicted gene 11599 [Source:MGI Symbol;Acc:MGI:3651840]
ENSMUSG00000025969	ENSMUST00000126344	1	Nrp2	neuropilin 2 [Source:MGI Symbol;Acc:MGI:1100492]
ENSMUSG00000100811	ENSMUST00000189205	1	Gm29083	predicted gene 29083 [Source:MGI Symbol;Acc:MGI:5579789]
